date,long_short_return,gross_exposure,n_stocks,cumulative_return
2023-07-12,0.0018026900849471485,0.8289761845353735,4587,-0.0508726166463257
2023-07-13,-0.0030318915992040177,0.8334727781288513,4594,-0.053750267986490186
2023-07-14,-0.002004691037076722,0.832467062507385,4588,-0.055647206343093836
2023-07-17,-0.0005342023577452838,0.8325362745061773,4591,-0.05615168183200869
2023-07-18,0.00173446307686558,0.8297174938917462,4614,-0.054514611773984534
2023-07-19,-0.002303107058444745,0.8306292569835365,4615,-0.056692165845264264
2023-07-20,-0.0012955713908407388,0.8335384697686776,4603,-0.05791428848795099
2023-07-21,-0.0023100132078573104,0.8326064480797887,4595,-0.060090518924477476
2023-07-24,-0.0020629595267131168,0.8290105189115486,4600,-0.062029514142710185
2023-07-25,0.0006733697775731326,0.8249826804875665,4605,-0.06139791316527832
2023-07-26,0.0009521623869164799,0.8149193981626567,4655,-0.06050421156191299
2023-07-27,0.0005815619457383917,0.815613129792876,4651,-0.05995783656317599
2023-07-28,0.0005321475950691618,0.8175130443022125,4653,-0.05945759538663942
2023-07-31,0.0015065014313710742,0.8143322184988852,4662,-0.05804066690782417
2023-08-01,-0.0008132881617917531,0.8158889257302636,4664,-0.05880675128231727
2023-08-02,0.0009248272908438218,0.8186670182066328,4670,-0.057936310079945263
2023-08-03,-0.0001628263431756682,0.8218210128323692,4667,-0.058089702865613546
2023-08-04,-0.003178231989502387,0.8235997069491902,4644,-0.06108331230320774
2023-08-07,-0.0006881800825246096,0.8244130602490574,4619,-0.06172945606683067
2023-08-08,0.0002539866701355407,0.8229360067001248,4604,-0.061491147855690875
2023-08-09,0.0009560271583938922,0.8235360729312342,4588,-0.060593907904647804
2023-08-10,-0.00004589338497678152,0.8290551266284951,4570,-0.06063702043008179
2023-08-11,0.00045735747389468725,0.8336430506204322,4572,-0.060207395750675574
2023-08-14,-0.0017284655019849187,0.8483035725212482,4534,-0.0618317948461411
2023-08-15,0.0032326124217679606,0.8552430637213725,4541,-0.058799060652453106
2023-08-16,0.005041723079710315,0.8644377337829718,4536,-0.05405378615389944
2023-08-17,-0.0034161244208057847,0.8679760559619993,4553,-0.05728525611578783
2023-08-18,-0.00039329386045347325,0.8696453116712686,4546,-0.05765602003671644
2023-08-21,0.0008121296387927233,0.8692599314333672,4555,-0.056890714560650424
2023-08-22,-0.004583448495237332,0.8711124263964423,4542,-0.06121340739584169
2023-08-23,0.0019316862095655944,0.8680405521374107,4584,-0.05939996628118327
2023-08-24,-0.0019112995124842774,0.8619163700829643,4598,-0.06119773466707268
2023-08-25,0.006108890463762298,0.8555092504843955,4615,-0.05546269446102192
2023-08-28,0.0028582719263074135,0.8487197705919536,4633,-0.05276294999724973
2023-08-29,-0.00702468753460246,0.849765140587173,4676,-0.059416994294717695
2023-08-30,-0.006718054525030618,0.8398597822321054,4689,-0.06573588221236293
2023-08-31,-0.0016034200729576691,0.8290489448822782,4680,-0.0672339000522677
2023-09-01,-0.0009425344194060622,0.8226759925303511,4669,-0.06811306420672358
2023-09-04,-0.00017844881120837697,0.8180624918694567,4652,-0.06827935832259657
2023-09-05,-0.0025536498131434895,0.8115880819790241,4681,-0.07065864656511811
2023-09-06,-0.0020256100231905287,0.8125510045036799,4691,-0.07254112972560134
2023-09-07,0.0017996407205954873,0.8102015280518159,4689,-0.07087203697597799
2023-09-08,-0.0008713371106091873,0.8122259943346205,4695,-0.07168162065066552
2023-09-11,-0.0020052497717478915,0.8115916616540199,4693,-0.07354313086896513
2023-09-12,-0.0008658558161290801,0.8093690455004597,4700,-0.07434530893749502
2023-09-13,0.0022743940453734054,0.8073167382535227,4701,-0.07224000542007059
2023-09-14,0.0011088432735950379,0.8107332628281456,4690,-0.07121126499057007
2023-09-15,0.0002084720721127564,0.8120967815758524,4667,-0.07101763847842768
2023-09-18,-0.0017718798602462647,0.8094854013295164,4652,-0.07266368361533182
2023-09-19,0.0011083230160979678,0.8073020124489135,4663,-0.07163589543221915
2023-09-20,-0.00025676346812208105,0.8048289715063909,4650,-0.07187426541938802
2023-09-21,0.0011455026121440501,0.8110099931999241,4628,-0.07081109496602778
2023-09-22,-0.002794465758956576,0.8175458843608117,4609,-0.07340768154474753
2023-09-25,0.002036568280004612,0.819096346129416,4591,-0.07152061302048573
2023-09-26,-0.0014479318006989253,0.8219473614602794,4565,-0.07286498785118678
2023-09-27,-0.0012592769811787519,0.8188351869595335,4557,-0.07403250763043068
2023-09-28,0.0015016548845548146,0.8170177008118765,4559,-0.07264202402257502
2023-10-09,0.0020756716624054307,0.815398418915592,4542,-0.07071713335093299
2023-10-10,0.001379819989105352,0.814130823926651,4542,-0.06943489027599759
2023-10-11,0.00010538474948440834,0.8193099377103822,4552,-0.0693368229050303
2023-10-12,-0.0002872437560716819,0.8181606748418976,4580,-0.06960415009165666
2023-10-13,0.004445716177427532,0.815631868975334,4606,-0.06546787421030764
2023-10-16,0.001237795266365954,0.81300137689567,4626,-0.06431111476873819
2023-10-17,-0.0011207415323023948,0.8184923556420406,4603,-0.06535978016373056
2023-10-18,0.0013947001132588203,0.8186006915376636,4617,-0.06405623734326871
2023-10-19,-0.002521509663829711,0.8172736406986244,4619,-0.0664162285856088
2023-10-20,-0.0017379325311254817,0.8187377823127607,4628,-0.06803873419248074
2023-10-23,0.0027465274101395707,0.8204206285545225,4638,-0.06547907703075206
2023-10-24,-0.0022988792545474987,0.8154598904545372,4670,-0.06762742779350672
2023-10-25,0.0005926463585876757,0.8119554881003629,4673,-0.06707486058374146
2023-10-26,0.0018293036890798795,0.8139746397047984,4725,-0.06536825718457184
2023-10-27,0.00019498839328712452,0.8169929363416358,4729,-0.06518601484272524
2023-10-30,0.0020804987980460278,0.8188672128256341,4738,-0.06324113547020893
2023-10-31,-0.0014826041600631125,0.816963884099715,4778,-0.0646299780597368
2023-11-01,-0.0002621887697280257,0.814040423242174,4798,-0.06487522157502978
2023-11-02,-0.0013209081778176493,0.8231982318264583,4804,-0.06611043554213125
2023-11-03,0.0007885868733055218,0.8253027201216964,4806,-0.06537398249048276
2023-11-06,0.0020452457550256607,0.826060685849471,4793,-0.06346244259563483
2023-11-07,0.0014915642100457932,0.828292482919999,4819,-0.062065536693646894
2023-11-08,-0.00001704899987630757,0.8253919757765912,4810,-0.062081527538195846
2023-11-09,-0.003128096713389147,0.81830857458767,4789,-0.06501542722933051
2023-11-10,-0.00019649378485652708,0.8156027367321387,4799,-0.06519914588681675
2023-11-13,-0.00006902770370250045,0.8136542770689112,4797,-0.06526367304319536
2023-11-14,0.0005577898448891743,0.8080901688824335,4809,-0.0647422866123698
2023-11-15,0.0011038540493519297,0.807916254112914,4822,-0.06370989859825915
2023-11-16,-0.00016642699402900777,0.8069635795860625,4811,-0.06386572254537459
2023-11-17,0.0010597775615121207,0.809166835038193,4815,-0.0628736284435657
2023-11-20,0.0004179891258729113,0.8077580522571781,4811,-0.062481919810686404
2023-11-21,-0.00043393012267243754,0.8012058853053029,4808,-0.06288873714623056
2023-11-22,0.0013708167599644522,0.7997605962990578,4810,-0.06160412932115922
2023-11-23,-0.00024976710086070984,0.8075062567387129,4788,-0.061838509737238256
2023-11-24,0.003258472070709639,0.8156549586766246,4754,-0.058781536723401695
